Id,age,years_of_experience,lesson_price,qualification,physics,chemistry,biology,english,geography,history,mean_exam_points
7199,37.0,3.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42
7200,45.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48
7201,52.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71
7202,37.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34
7203,34.0,2.0,1250.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,56
7204,34.0,5.0,1500.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,49
7205,48.0,5.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68
7206,52.0,5.0,2400.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75
7207,37.0,2.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
7208,46.0,4.0,2550.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,98
7209,49.0,0.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59
7210,44.0,0.0,1350.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,78
7211,57.0,6.0,2550.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,81
7212,43.0,2.0,1450.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,49
7213,44.0,5.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,66
7214,33.0,1.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
7215,50.0,4.0,1500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,58
7216,49.0,5.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49
7217,35.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
7218,48.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,73
7219,51.0,4.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59
7220,53.0,0.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
7221,58.0,4.0,2100.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65
7222,40.0,1.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
7223,30.0,1.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
7224,45.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60
7225,42.0,1.0,950.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
7226,45.0,2.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65
7227,44.0,4.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
7228,46.0,1.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
7229,39.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44
7230,42.0,1.0,1200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,66
7231,46.0,3.0,1000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,57
7232,52.0,3.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58
7233,44.0,4.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
7234,58.0,2.0,1750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
7235,44.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,89
7236,57.0,0.0,1400.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50
7237,50.0,4.0,1700.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68
7238,44.0,2.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,74
7239,58.0,2.0,1800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,43
7240,56.0,6.0,2650.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,86
7241,45.0,1.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40
7242,49.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50
7243,65.0,4.0,600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43
7244,45.0,1.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79
7245,44.0,4.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85
7246,55.0,0.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65
7247,43.0,1.0,1400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53
7248,43.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
7249,51.0,0.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,75
7250,48.0,0.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73
7251,63.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,69
7252,49.0,0.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65
7253,44.0,6.0,850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
7254,32.0,2.0,2400.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,86
7255,49.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58
7256,39.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69
7257,42.0,1.0,1300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77
7258,54.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55
7259,49.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56
7260,41.0,3.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76
7261,45.0,0.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,72
7262,49.0,3.0,2300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70
7263,53.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
7264,40.0,3.0,3050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,83
7265,40.0,0.0,1200.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,64
7266,49.0,4.0,2250.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,83
7267,39.0,3.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
7268,48.0,4.0,2850.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,79
7269,49.0,1.0,1350.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,62
7270,46.0,1.0,1150.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,67
7271,55.0,4.0,1200.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66
7272,51.0,2.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64
7273,49.0,5.0,2750.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,83
7274,48.0,1.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
7275,46.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
7276,33.0,1.0,1450.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57
7277,42.0,4.0,2150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86
7278,41.0,3.0,2800.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84
7279,52.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88
7280,38.0,0.0,1450.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,65
7281,37.0,3.0,2650.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,97
7282,49.0,0.0,1150.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,62
7283,52.0,3.0,1100.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,58
7284,42.0,2.0,1800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,44
7285,62.0,1.0,2200.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,80
7286,48.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58
7287,33.0,2.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
7288,54.0,1.0,1550.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42
7289,42.0,0.0,1350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69
7290,55.0,2.0,1000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,61
7291,56.0,3.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44
7292,42.0,3.0,1250.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,50
7293,49.0,1.0,1250.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,55
7294,46.0,3.0,2250.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,61
7295,50.0,1.0,1600.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,48
7296,47.0,0.0,1450.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,59
7297,41.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
7298,27.0,1.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
7299,52.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
7300,36.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65
7301,44.0,2.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,58
7302,50.0,4.0,1800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39
7303,45.0,5.0,1250.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,55
7304,39.0,0.0,1300.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,55
7305,44.0,2.0,1550.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,52
7306,56.0,4.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79
7307,45.0,0.0,1400.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,61
7308,45.0,2.0,1350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44
7309,40.0,3.0,1150.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,64
7310,45.0,2.0,2150.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,62
7311,40.0,4.0,1450.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,66
7312,61.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
7313,48.0,3.0,900.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,69
7314,48.0,1.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
7315,28.0,1.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64
7316,43.0,3.0,2300.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,71
7317,40.0,2.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68
7318,37.0,2.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33
7319,52.0,5.0,2700.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,77
7320,43.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69
7321,42.0,1.0,2100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80
7322,54.0,0.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,75
7323,43.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
7324,55.0,2.0,1650.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,76
7325,46.0,4.0,2900.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93
7326,28.0,3.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81
7327,56.0,0.0,2200.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,79
7328,54.0,1.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51
7329,56.0,2.0,1400.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65
7330,44.0,0.0,1300.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,54
7331,43.0,1.0,1800.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76
7332,62.0,7.0,3000.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,87
7333,39.0,3.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,55
7334,39.0,3.0,2500.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,81
7335,45.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59
7336,43.0,5.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
7337,62.0,0.0,1700.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,62
7338,51.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38
7339,47.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38
7340,68.0,3.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62
7341,51.0,3.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,43
7342,51.0,1.0,1550.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,50
7343,58.0,7.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34
7344,58.0,2.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,69
7345,49.0,1.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59
7346,37.0,0.0,1300.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,65
7347,61.0,6.0,1900.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,98
7348,48.0,0.0,1500.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,51
7349,45.0,3.0,1950.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,88
7350,53.0,1.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
7351,46.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80
7352,41.0,3.0,3150.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,84
7353,50.0,0.0,2200.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,70
7354,51.0,3.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64
7355,48.0,2.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,57
7356,68.0,4.0,1700.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,81
7357,45.0,2.0,2250.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,75
7358,53.0,2.0,1700.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,77
7359,48.0,1.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43
7360,50.0,0.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42
7361,51.0,3.0,750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
7362,59.0,5.0,2600.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,92
7363,37.0,2.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52
7364,64.0,2.0,1750.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,62
7365,38.0,1.0,1500.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,60
7366,44.0,1.0,1400.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,62
7367,57.0,0.0,1200.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,70
7368,41.0,0.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87
7369,68.0,2.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52
7370,55.0,1.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,78
7371,33.0,0.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,90
7372,42.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60
7373,53.0,4.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57
7374,33.0,1.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71
7375,52.0,2.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56
7376,42.0,0.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
7377,48.0,0.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
7378,58.0,2.0,1600.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
7379,50.0,4.0,1350.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,59
7380,42.0,2.0,2000.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,81
7381,62.0,2.0,1550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63
7382,48.0,3.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,56
7383,51.0,3.0,1350.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,68
7384,41.0,2.0,1350.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59
7385,40.0,4.0,1050.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75
7386,43.0,2.0,1300.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,46
7387,48.0,2.0,1950.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,91
7388,45.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,77
7389,48.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,66
7390,56.0,0.0,1500.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,46
7391,53.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
7392,45.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77
7393,45.0,4.0,2550.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,97
7394,36.0,4.0,1000.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,61
7395,36.0,2.0,2850.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,80
7396,61.0,1.0,2250.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,76
7397,56.0,0.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
7398,42.0,0.0,1250.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56
7399,58.0,4.0,1500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40
7400,40.0,4.0,2350.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,81
7401,64.0,2.0,2200.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,77
7402,28.0,2.0,1400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,60
7403,47.0,2.0,1600.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58
7404,40.0,3.0,2650.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,84
7405,45.0,0.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49
7406,55.0,1.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,68
7407,52.0,0.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49
7408,39.0,3.0,2100.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,87
7409,49.0,0.0,1550.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45
7410,50.0,3.0,2200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,72
7411,47.0,3.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,62
7412,54.0,4.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
7413,48.0,2.0,1650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,67
7414,35.0,3.0,3050.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73
7415,53.0,3.0,1550.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,47
7416,44.0,4.0,2500.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,83
7417,47.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,65
7418,34.0,0.0,1150.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51
7419,56.0,6.0,3000.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,84
7420,30.0,2.0,1750.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,66
7421,38.0,2.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73
7422,46.0,1.0,1550.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52
7423,51.0,1.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
7424,68.0,0.0,1450.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42
7425,48.0,5.0,2750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80
7426,56.0,2.0,1350.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56
7427,43.0,0.0,2150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74
7428,32.0,3.0,1800.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,52
7429,48.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72
7430,47.0,6.0,2000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,49
7431,51.0,0.0,1550.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32
7432,42.0,3.0,2150.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,63
7433,44.0,1.0,1200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,72
7434,53.0,3.0,1550.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,42
7435,41.0,1.0,2300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
7436,50.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56
7437,49.0,4.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
7438,54.0,1.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76
7439,33.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,70
7440,42.0,3.0,1450.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,51
7441,42.0,3.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,88
7442,45.0,3.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
7443,41.0,1.0,1450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
7444,35.0,2.0,2750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,75
7445,51.0,3.0,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
7446,31.0,2.0,2500.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,88
7447,40.0,3.0,1250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54
7448,39.0,1.0,1400.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58
7449,46.0,1.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54
7450,52.0,1.0,1600.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,64
7451,58.0,2.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70
7452,38.0,6.0,350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
7453,37.0,1.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,77
7454,46.0,0.0,1400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,65
7455,35.0,2.0,2750.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,92
7456,38.0,2.0,1100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,56
7457,39.0,0.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65
7458,43.0,0.0,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37
7459,50.0,5.0,2450.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,65
7460,51.0,5.0,2800.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,80
7461,26.0,1.0,1250.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41
7462,49.0,4.0,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55
7463,49.0,4.0,3300.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72
7464,52.0,2.0,2000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,52
7465,40.0,2.0,1700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60
7466,36.0,0.0,1450.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,65
7467,40.0,5.0,1100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38
7468,29.0,2.0,2750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,86
7469,53.0,0.0,2250.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
7470,51.0,3.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60
7471,32.0,6.0,1900.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,69
7472,40.0,0.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,90
7473,49.0,0.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
7474,45.0,5.0,1550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,73
7475,48.0,1.0,1650.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,49
7476,39.0,0.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63
7477,60.0,5.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74
7478,58.0,6.0,3300.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,78
7479,41.0,2.0,1900.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,69
7480,57.0,3.0,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61
7481,44.0,4.0,1800.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54
7482,38.0,3.0,2650.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96
7483,46.0,0.0,1750.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,82
7484,64.0,1.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46
7485,37.0,4.0,1450.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,32
7486,44.0,1.0,2300.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,86
7487,53.0,0.0,2200.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,71
7488,50.0,0.0,2250.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,78
7489,40.0,3.0,2050.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63
7490,40.0,4.0,2600.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,86
7491,45.0,0.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70
7492,44.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32
7493,54.0,1.0,2350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,85
7494,48.0,2.0,1500.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48
7495,39.0,7.0,1550.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,39
7496,44.0,2.0,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,44
7497,60.0,3.0,1650.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64
7498,41.0,3.0,2550.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79
7499,42.0,4.0,1800.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63
7500,56.0,4.0,1300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56
7501,33.0,4.0,1300.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64
